order_id,order_timestamp,order_month,year_month,order_year,order_month_num,order_quarter,kota,provinsi,courier,service_type,payment_method,payment_category,total_payment,discount_amount,shipping_paid_by_buyer,estimated_shipping_cost,total_qty,total_weight_gr,total_returned_qty,has_discount,is_high_value,customer_id
ORD_0006231,2025-02-17 11:38:00,2025-02-01,2025-02,2025,2,1,KAB. KUTAI KARTANEGARA,KALIMANTAN TIMUR,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,119560.0,0.0,49000.0,69000.0,1,1700,0,0,0,e3652f2ebb00375c6d2d
ORD_0006232,2025-02-17 12:28:00,2025-02-01,2025-02,2025,2,1,KOTA TANGERANG,BANTEN,Instant (Versi Lama),GrabExpress Instant (Versi Lama),Online Payment,Digital,79000.0,0.0,22000.0,22000.0,1,4200,0,0,0,ac5e2997e9bf5f871ae1
ORD_0006233,2025-02-17 12:33:00,2025-02-01,2025-02,2025,2,1,KAB. LAMPUNG UTARA,LAMPUNG,SPX Hemat,,COD (Bayar di Tempat),Digital,26480.0,0.0,0.0,12900.0,1,700,0,0,0,6486d47335462c347886
ORD_0006234,2025-02-17 12:47:00,2025-02-01,2025-02,2025,2,1,KAB. GUNUNG KIDUL,DI YOGYAKARTA,Hemat Kargo,SPX Hemat,Saldo ShopeePay,Digital,27900.0,0.0,1000.0,16000.0,1,650,0,0,0,d0a67dffeb1cd08042c3
ORD_0006235,2025-02-17 12:54:00,2025-02-01,2025-02,2025,2,1,KAB. BEKASI,JAWA BARAT,Reguler (Cashless),SPX Standard,Saldo ShopeePay,Digital,16900.0,0.0,0.0,9500.0,2,360,0,0,0,5310710069cad640cdbd
ORD_0006236,2025-02-17 13:17:00,2025-02-01,2025-02,2025,2,1,KAB. KARAWANG,JAWA BARAT,Reguler (Cashless),SPX Standard,COD (Bayar di Tempat),Digital,378500.0,0.0,0.0,37400.0,1,4000,0,0,0,3a89cbf3a15ed104771a
ORD_0006237,2025-02-17 14:51:00,2025-02-01,2025-02,2025,2,1,KOTA DEPOK,JAWA BARAT,Hemat Kargo,SPX Hemat,Saldo ShopeePay,Digital,150245.0,0.0,0.0,33600.0,4,4800,0,0,0,1c4e1f950f7ee418f95f
ORD_0006238,2025-02-17 14:56:00,2025-02-01,2025-02,2025,2,1,KOTA TANGERANG SELATAN,BANTEN,Reguler (Cashless),SPX Standard,Kartu Kredit/Debit,Digital,22000.0,0.0,0.0,9500.0,1,500,0,0,0,5fd14bf898798864a574
ORD_0006239,2025-02-17 15:00:00,2025-02-01,2025-02,2025,2,1,KAB. BREBES,JAWA TENGAH,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,18160.0,0.0,1000.0,16000.0,1,200,0,0,0,e3b4679a6608c5fe782c
ORD_0006240,2025-02-17 15:09:00,2025-02-01,2025-02,2025,2,1,KOTA JAKARTA SELATAN,DKI JAKARTA,Reguler (Cashless),SPX Standard,Online Payment,Digital,52022.0,0.0,10000.0,10000.0,2,1300,0,0,0,4f3b9e1f949861b8b0ad
ORD_0006241,2025-02-17 15:10:00,2025-02-01,2025-02,2025,2,1,KAB. CIREBON,JAWA BARAT,Reguler (Cashless),SPX Standard,COD (Bayar di Tempat),Digital,14520.0,0.0,0.0,15000.0,1,300,0,0,0,370f64b6e21b92b85b89
ORD_0006242,2025-02-17 16:20:00,2025-02-01,2025-02,2025,2,1,KAB. KEDIRI,JAWA TIMUR,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,27000.0,0.0,1000.0,16000.0,3,360,0,0,0,0131b738bf0e640909cf
ORD_0006243,2025-02-17 17:27:00,2025-02-01,2025-02,2025,2,1,KOTA TANGERANG SELATAN,BANTEN,Hemat Kargo,SPX Hemat,Online Payment,Digital,18900.0,0.0,0.0,8000.0,1,500,0,0,0,5fd14bf898798864a574
ORD_0006244,2025-02-17 17:45:00,2025-02-01,2025-02,2025,2,1,KAB. CIANJUR,JAWA BARAT,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,70472.0,2400.0,0.0,15500.0,12,1200,0,1,0,b10b780ef6f6b81e0a51
ORD_0006245,2025-02-17 19:18:00,2025-02-01,2025-02,2025,2,1,KAB. BANDUNG,JAWA BARAT,Reguler (Cashless),SPX Standard,COD (Bayar di Tempat),Digital,18680.0,0.0,0.0,11000.0,1,500,0,0,0,762b0af5ce542722e5d7
ORD_0006246,2025-02-17 19:21:00,2025-02-01,2025-02,2025,2,1,KAB. TANGERANG,BANTEN,Reguler (Cashless),SPX Standard,SPayLater,Digital,17665.0,0.0,0.0,9500.0,3,240,0,0,0,cc9b6834f66a5717a553
ORD_0006247,2025-02-17 19:30:00,2025-02-01,2025-02,2025,2,1,KAB. GRESIK,JAWA TIMUR,SPX Hemat,,Online Payment,Digital,30000.0,0.0,0.0,10600.0,1,300,0,0,0,ea15df6f4da54c3b7477
ORD_0006248,2025-02-17 21:45:00,2025-02-01,2025-02,2025,2,1,KAB. BOGOR,JAWA BARAT,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,22840.0,0.0,0.0,8000.0,1,500,0,0,0,f6e4a822295e1ea262a0
ORD_0006249,2025-02-17 21:54:00,2025-02-01,2025-02,2025,2,1,KOTA MALANG,JAWA TIMUR,Reguler (Cashless),SPX Standard,Kartu Kredit/Debit,Digital,46000.0,0.0,0.0,17000.0,5,500,0,0,0,0448616aaec0f43c6374
ORD_0006250,2025-02-17 22:30:00,2025-02-01,2025-02,2025,2,1,KOTA SEMARANG,JAWA TENGAH,Reguler (Cashless),SPX Standard,COD (Bayar di Tempat),Digital,33240.0,0.0,0.0,17000.0,2,1200,0,0,0,c053b4f2c04d1fa9c732
ORD_0006251,2025-02-18 05:42:00,2025-02-01,2025-02,2025,2,1,KOTA SURABAYA,JAWA TIMUR,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,17120.0,0.0,500.0,15500.0,1,100,0,0,0,ad1efe5afdc915e64f15
ORD_0006252,2025-02-18 08:41:00,2025-02-01,2025-02,2025,2,1,KOTA DEPOK,JAWA BARAT,Hemat Kargo,SPX Hemat,Online Payment,Digital,57011.0,0.0,0.0,16000.0,1,1500,0,0,0,1c4e1f950f7ee418f95f
ORD_0006253,2025-02-18 08:57:00,2025-02-01,2025-02,2025,2,1,KOTA PALEMBANG,SUMATERA SELATAN,Hemat Kargo,SPX Hemat,Saldo ShopeePay,Digital,20900.0,0.0,2000.0,17000.0,1,500,0,0,0,393c0be3aa47d859a0e0
ORD_0006254,2025-02-18 09:46:00,2025-02-01,2025-02,2025,2,1,KOTA DEPOK,JAWA BARAT,Kargo,JNE Trucking (JTR),Online Payment,Digital,249500.0,0.0,15000.0,15000.0,15,6000,0,0,0,1c4e1f950f7ee418f95f
ORD_0006255,2025-02-18 09:47:00,2025-02-01,2025-02,2025,2,1,KOTA BEKASI,JAWA BARAT,Reguler (Cashless),SPX Standard,COD (Bayar di Tempat),Digital,22840.0,0.0,0.0,9500.0,1,500,0,0,0,cdfb8215683d5c8d9d68
ORD_0006256,2025-02-18 11:24:00,2025-02-01,2025-02,2025,2,1,KOTA BANDUNG,JAWA BARAT,Reguler (Cashless),SPX Standard,COD (Bayar di Tempat),Digital,18576.0,0.0,0.0,13000.0,1,500,0,0,0,743bda8c6557d6cc0f73
ORD_0006257,2025-02-18 11:46:00,2025-02-01,2025-02,2025,2,1,KOTA JAKARTA TIMUR,DKI JAKARTA,Reguler (Cashless),JNE Reguler,Saldo ShopeePay,Digital,67525.0,0.0,0.0,18000.0,1,1700,0,0,0,b3bf3966cc2baefec3f6
ORD_0006258,2025-02-18 11:50:00,2025-02-01,2025-02,2025,2,1,KAB. SAMBAS,KALIMANTAN BARAT,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,37920.0,0.0,18500.0,33500.0,1,500,0,0,0,34bbb7b7913a4aa2a31f
ORD_0006260,2025-02-18 12:22:00,2025-02-01,2025-02,2025,2,1,KAB. PEMALANG,JAWA TENGAH,Reguler (Cashless),SPX Standard,Online Payment,Digital,27000.0,0.0,0.0,17000.0,1,650,0,0,0,11dbaa72c4f679e574f7
ORD_0006261,2025-02-18 12:55:00,2025-02-01,2025-02,2025,2,1,KOTA JAKARTA TIMUR,DKI JAKARTA,Hemat Kargo,SPX Hemat,SPayLater,Digital,10090.0,0.0,0.0,8000.0,1,100,0,0,0,b3bf3966cc2baefec3f6
ORD_0006262,2025-02-18 13:35:00,2025-02-01,2025-02,2025,2,1,KOTA BEKASI,JAWA BARAT,Reguler (Cashless),SPX Standard,SPayLater,Digital,8397.0,0.0,0.0,9500.0,1,100,0,0,0,cdfb8215683d5c8d9d68
ORD_0006263,2025-02-18 13:41:00,2025-02-01,2025-02,2025,2,1,KOTA BANDAR LAMPUNG,LAMPUNG,Hemat Kargo,SPX Hemat,Online Payment,Digital,36000.0,0.0,16000.0,16000.0,2,200,0,0,0,c2405ec5d20e4519a75b
ORD_0006265,2025-02-18 14:03:00,2025-02-01,2025-02,2025,2,1,KAB. BANDUNG BARAT,JAWA BARAT,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,18576.0,0.0,0.0,13000.0,1,500,0,0,0,f51502f5aaee27ed7d06
ORD_0006267,2025-02-18 16:23:00,2025-02-01,2025-02,2025,2,1,KOTA TANGERANG,BANTEN,Instant (Versi Lama),SPX Instant (Versi Lama),Online Payment,Digital,96600.0,0.0,0.0,20000.0,1,5000,0,0,0,ac5e2997e9bf5f871ae1
ORD_0006268,2025-02-18 16:58:00,2025-02-01,2025-02,2025,2,1,KAB. BELITUNG,BANGKA BELITUNG,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,254760.0,0.0,64000.0,64000.0,5,1500,0,0,0,eee6407a8c9dac6f1dca
ORD_0006269,2025-02-18 17:30:00,2025-02-01,2025-02,2025,2,1,KOTA TANGERANG,BANTEN,Reguler (Cashless),SPX Standard,Kartu Kredit/Debit,Digital,0.0,0.0,0.0,20000.0,1,2000,1,0,0,ac5e2997e9bf5f871ae1
ORD_0006270,2025-02-18 17:38:00,2025-02-01,2025-02,2025,2,1,KAB. MALANG,JAWA TIMUR,Hemat Kargo,SPX Hemat,Saldo ShopeePay,Digital,736900.0,0.0,0.0,128000.0,2,8000,0,0,1,93c34d937e7309d43066
ORD_0006271,2025-02-18 18:16:00,2025-02-01,2025-02,2025,2,1,KOTA DEPOK,JAWA BARAT,Hemat Kargo,SPX Hemat,Online Payment,Digital,7000.0,0.0,0.0,8000.0,1,80,0,0,0,1c4e1f950f7ee418f95f
ORD_0006272,2025-02-18 18:50:00,2025-02-01,2025-02,2025,2,1,KAB. TANGERANG,BANTEN,Hemat Kargo,SPX Hemat,Online Payment,Digital,13022.0,0.0,0.0,8000.0,2,220,0,0,0,cc9b6834f66a5717a553
ORD_0006273,2025-02-18 19:40:00,2025-02-01,2025-02,2025,2,1,KAB. SIDOARJO,JAWA TIMUR,SPX Hemat,,SeaBank Bayar Instan,Digital,0.0,0.0,0.0,9900.0,1,100,1,0,0,0aa072f80ff61ecac9ac
ORD_0006276,2025-02-18 20:31:00,2025-02-01,2025-02,2025,2,1,KAB. BEKASI,JAWA BARAT,Hemat Kargo,SPX Hemat,Saldo ShopeePay,Digital,66900.0,0.0,0.0,14400.0,10,2000,0,0,0,5310710069cad640cdbd
ORD_0006277,2025-02-18 21:19:00,2025-02-01,2025-02,2025,2,1,KAB. BOGOR,JAWA BARAT,Reguler (Cashless),SPX Standard,COD (Bayar di Tempat),Digital,11400.0,0.0,0.0,10000.0,1,600,0,0,0,f6e4a822295e1ea262a0
ORD_0006280,2025-02-18 21:47:00,2025-02-01,2025-02,2025,2,1,KOTA BEKASI,JAWA BARAT,Hemat Kargo,SPX Hemat,Saldo ShopeePay,Digital,7400.0,0.0,0.0,8000.0,1,100,0,0,0,cdfb8215683d5c8d9d68
ORD_0006281,2025-02-18 21:53:00,2025-02-01,2025-02,2025,2,1,KOTA JAKARTA UTARA,DKI JAKARTA,Reguler (Cashless),SPX Standard,COD (Bayar di Tempat),Digital,21930.0,0.0,0.0,10000.0,3,630,0,0,0,6f525db75d092c1643fd
ORD_0006283,2025-02-18 23:01:00,2025-02-01,2025-02,2025,2,1,KOTA JAKARTA BARAT,DKI JAKARTA,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,17120.0,0.0,0.0,8000.0,1,100,0,0,0,6834b3501b086f5fad23
ORD_0006284,2025-02-18 23:23:00,2025-02-01,2025-02,2025,2,1,KAB. MAJALENGKA,JAWA BARAT,SPX Hemat,,Online Payment,Digital,17220.0,0.0,0.0,7500.0,1,500,0,0,0,817d123091df34e418bc
ORD_0006285,2025-02-18 23:33:00,2025-02-01,2025-02,2025,2,1,KAB. OGAN KOMERING ULU TIMUR,SUMATERA SELATAN,SPX Hemat,,COD (Bayar di Tempat),Digital,88152.0,0.0,28800.0,28800.0,1,1400,0,0,0,dfdba8ddcb530349180f
ORD_0006286,2025-02-19 00:29:00,2025-02-01,2025-02,2025,2,1,KOTA TASIKMALAYA,JAWA BARAT,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,12440.0,0.0,1500.0,11500.0,1,100,0,0,0,39ad81dc2840a17a7bd2
ORD_0006287,2025-02-19 02:02:00,2025-02-01,2025-02,2025,2,1,KOTA PEKANBARU,RIAU,SPX Hemat,,COD (Bayar di Tempat),Digital,22424.0,0.0,3700.0,18700.0,1,500,0,0,0,0d620fa1433068f806b9
ORD_0006288,2025-02-19 06:57:00,2025-02-01,2025-02,2025,2,1,KOTA BANDUNG,JAWA BARAT,Reguler (Cashless),SPX Standard,Saldo ShopeePay,Digital,21400.0,0.0,0.0,13000.0,3,1200,0,0,0,743bda8c6557d6cc0f73
ORD_0006289,2025-02-19 06:59:00,2025-02-01,2025-02,2025,2,1,KOTA BEKASI,JAWA BARAT,Hemat Kargo,SPX Hemat,Saldo ShopeePay,Digital,32075.0,0.0,0.0,8000.0,4,930,0,0,0,cdfb8215683d5c8d9d68
ORD_0006290,2025-02-19 07:39:00,2025-02-01,2025-02,2025,2,1,KOTA PALEMBANG,SUMATERA SELATAN,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,44680.0,0.0,17000.0,17000.0,1,700,0,0,0,393c0be3aa47d859a0e0
ORD_0006291,2025-02-19 07:44:00,2025-02-01,2025-02,2025,2,1,KOTA SAMARINDA,KALIMANTAN TIMUR,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,45096.0,0.0,24400.0,39400.0,2,200,0,0,0,31793f193bb2cc670f7b
ORD_0006292,2025-02-19 07:53:00,2025-02-01,2025-02,2025,2,1,KOTA JAKARTA SELATAN,DKI JAKARTA,Reguler (Cashless),SPX Standard,Saldo ShopeePay,Digital,17400.0,0.0,0.0,10000.0,1,200,0,0,0,4f3b9e1f949861b8b0ad
ORD_0006293,2025-02-19 08:26:00,2025-02-01,2025-02,2025,2,1,KOTA BEKASI,JAWA BARAT,Reguler (Cashless),SPX Standard,COD (Bayar di Tempat),Digital,0.0,0.0,0.0,10000.0,2,600,2,0,0,cdfb8215683d5c8d9d68
ORD_0006294,2025-02-19 09:00:00,2025-02-01,2025-02,2025,2,1,KAB. BOGOR,JAWA BARAT,Reguler (Cashless),SPX Standard,Online Payment,Digital,37500.0,0.0,0.0,10000.0,1,1000,0,0,0,f6e4a822295e1ea262a0
ORD_0006295,2025-02-19 09:50:00,2025-02-01,2025-02,2025,2,1,KOTA JAKARTA SELATAN,DKI JAKARTA,Hemat Kargo,SPX Hemat,SeaBank Bayar Instan,Digital,39000.0,0.0,0.0,8000.0,2,2000,0,0,0,4f3b9e1f949861b8b0ad
ORD_0006296,2025-02-19 11:14:00,2025-02-01,2025-02,2025,2,1,KOTA BOGOR,JAWA BARAT,Hemat Kargo,SPX Hemat,Online Payment,Digital,404200.0,0.0,27200.0,27200.0,1,4000,0,0,0,4ec3c68a54e4b605c63d
ORD_0006297,2025-02-19 11:38:00,2025-02-01,2025-02,2025,2,1,KAB. MERANGIN,JAMBI,SPX Hemat,,COD (Bayar di Tempat),Digital,23256.0,0.0,400.0,15400.0,1,500,0,0,0,4a91e3521e1510da1c98
ORD_0006298,2025-02-19 11:48:00,2025-02-01,2025-02,2025,2,1,KOTA TANGERANG,BANTEN,Same Day,SPX Sameday,SPayLater,Digital,135734.0,0.0,0.0,16500.0,3,15750,0,0,0,ac5e2997e9bf5f871ae1
ORD_0006299,2025-02-19 12:00:00,2025-02-01,2025-02,2025,2,1,KAB. MALANG,JAWA TIMUR,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,19616.0,0.0,1000.0,16000.0,1,500,0,0,0,93c34d937e7309d43066
ORD_0006300,2025-02-19 12:09:00,2025-02-01,2025-02,2025,2,1,KOTA TANGERANG SELATAN,BANTEN,Same Day,SPX Sameday,Saldo ShopeePay,Digital,80900.0,0.0,0.0,49500.0,4,2000,0,0,0,5fd14bf898798864a574
ORD_0006301,2025-02-19 12:24:00,2025-02-01,2025-02,2025,2,1,KOTA TANGERANG SELATAN,BANTEN,Same Day,SPX Sameday,Online Payment,Digital,90500.0,0.0,17500.0,17500.0,1,4200,0,0,0,5fd14bf898798864a574
ORD_0006303,2025-02-19 13:15:00,2025-02-01,2025-02,2025,2,1,KAB. PURWAKARTA,JAWA BARAT,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,7760.0,0.0,1500.0,11500.0,1,80,0,0,0,8c66a18bfb343010f1b6
ORD_0006305,2025-02-19 13:38:00,2025-02-01,2025-02,2025,2,1,KAB. BEKASI,JAWA BARAT,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,16600.0,0.0,0.0,8000.0,1,100,0,0,0,5310710069cad640cdbd
ORD_0006306,2025-02-19 13:42:00,2025-02-01,2025-02,2025,2,1,KOTA JAKARTA SELATAN,DKI JAKARTA,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,35500.0,0.0,0.0,8000.0,1,1000,0,0,0,4f3b9e1f949861b8b0ad
ORD_0006307,2025-02-19 14:05:00,2025-02-01,2025-02,2025,2,1,KOTA DEPOK,JAWA BARAT,Reguler (Cashless),SPX Standard,COD (Bayar di Tempat),Digital,12960.0,0.0,0.0,10000.0,1,1000,0,0,0,1c4e1f950f7ee418f95f
ORD_0006308,2025-02-19 14:15:00,2025-02-01,2025-02,2025,2,1,KAB. SAMPANG,JAWA TIMUR,Reguler (Cashless),SPX Standard,Saldo ShopeePay,Digital,13900.0,0.0,0.0,17000.0,1,400,0,0,0,91a3f4be3f1c6ae84293
ORD_0006310,2025-02-19 14:26:00,2025-02-01,2025-02,2025,2,1,KOTA PANGKAL PINANG,BANGKA BELITUNG,Kargo,JNE Trucking (JTR),Saldo ShopeePay,Digital,138560.0,0.0,35000.0,35000.0,1,5000,0,0,0,0bcdfb55e659fee7123b
ORD_0006311,2025-02-19 14:43:00,2025-02-01,2025-02,2025,2,1,KAB. INDRAGIRI HILIR,RIAU,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,23880.0,0.0,6500.0,36500.0,1,100,0,0,0,42452ad9ff6e22476a73
ORD_0006312,2025-02-19 14:52:00,2025-02-01,2025-02,2025,2,1,KAB. TEGAL,JAWA TENGAH,J&T Express,,COD (Bayar di Tempat),Digital,18160.0,0.0,0.0,13300.0,3,3450,0,0,0,64c5425411e6ca5a55b1
ORD_0006313,2025-02-19 15:42:00,2025-02-01,2025-02,2025,2,1,KAB. BANDUNG BARAT,JAWA BARAT,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,18576.0,0.0,0.0,11500.0,1,500,0,0,0,f51502f5aaee27ed7d06
ORD_0006314,2025-02-19 15:46:00,2025-02-01,2025-02,2025,2,1,KOTA JAKARTA SELATAN,DKI JAKARTA,Reguler (Cashless),SPX Standard,SeaBank Bayar Instan,Digital,18091.0,0.0,0.0,10000.0,2,200,0,0,0,4f3b9e1f949861b8b0ad
ORD_0006315,2025-02-19 17:06:00,2025-02-01,2025-02,2025,2,1,KOTA TANGERANG,BANTEN,Hemat Kargo,SPX Hemat,Saldo ShopeePay,Digital,16400.0,0.0,0.0,8000.0,1,400,0,0,0,ac5e2997e9bf5f871ae1
ORD_0006316,2025-02-19 17:17:00,2025-02-01,2025-02,2025,2,1,KOTA TANGERANG SELATAN,BANTEN,Instant (Versi Lama),SPX Instant (Versi Lama),Alfamart/Alfamidi/Dan+Dan,Digital,476500.0,0.0,98000.0,98000.0,1,4000,0,0,0,5fd14bf898798864a574
ORD_0006317,2025-02-19 17:48:00,2025-02-01,2025-02,2025,2,1,KOTA BANJAR,JAWA BARAT,SPX Standard,,Online Payment,Digital,18900.0,0.0,0.0,9300.0,1,500,0,0,0,3885fc9f82089ba611c2
ORD_0006318,2025-02-19 18:51:00,2025-02-01,2025-02,2025,2,1,KOTA BEKASI,JAWA BARAT,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,22840.0,0.0,0.0,8000.0,1,500,0,0,0,cdfb8215683d5c8d9d68
ORD_0006319,2025-02-19 18:53:00,2025-02-01,2025-02,2025,2,1,KAB. MALANG,JAWA TIMUR,Hemat Kargo,SPX Hemat,SPayLater,Digital,76169.0,0.0,8800.0,28800.0,1,1700,0,0,0,93c34d937e7309d43066
ORD_0006320,2025-02-19 19:40:00,2025-02-01,2025-02,2025,2,1,KOTA DEPOK,JAWA BARAT,Reguler (Cashless),SPX Standard,COD (Bayar di Tempat),Digital,16600.0,0.0,0.0,9500.0,1,100,0,0,0,1c4e1f950f7ee418f95f
ORD_0006321,2025-02-19 19:51:00,2025-02-01,2025-02,2025,2,1,KAB. PANDEGLANG,BANTEN,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,16600.0,0.0,0.0,13000.0,1,100,0,0,0,c92b287acafcd9852dc6
ORD_0006322,2025-02-19 21:01:00,2025-02-01,2025-02,2025,2,1,KAB. CILACAP,JAWA TENGAH,J&T Express,,Online Payment,Digital,12000.0,0.0,0.0,11200.0,2,160,0,0,0,dbbffd669649a52d12e2
ORD_0006323,2025-02-19 21:29:00,2025-02-01,2025-02,2025,2,1,KOTA DENPASAR,BALI,Reguler (Cashless),SPX Standard,COD (Bayar di Tempat),Digital,9880.0,0.0,0.0,28000.0,1,100,0,0,0,82bc456188ff08bc2431
ORD_0006324,2025-02-19 22:20:00,2025-02-01,2025-02,2025,2,1,KAB. MAGELANG,JAWA TENGAH,Hemat Kargo,SPX Hemat,Saldo ShopeePay,Digital,32400.0,0.0,1000.0,16000.0,3,1125,0,0,0,52eabb27a076c6af20fc
ORD_0006325,2025-02-19 22:21:00,2025-02-01,2025-02,2025,2,1,KOTA TANGERANG SELATAN,BANTEN,Same Day,SPX Sameday,Saldo ShopeePay,Digital,106900.0,0.0,17500.0,17500.0,5,500,0,0,0,5fd14bf898798864a574
ORD_0006326,2025-02-20 00:31:00,2025-02-01,2025-02,2025,2,1,KAB. INDRAMAYU,JAWA BARAT,Reguler (Cashless),SPX Standard,COD (Bayar di Tempat),Digital,67007.0,0.0,0.0,17000.0,8,960,0,0,0,90426b672e1d6b77f6b6
ORD_0006327,2025-02-20 01:39:00,2025-02-01,2025-02,2025,2,1,KAB. BEKASI,JAWA BARAT,Reguler (Cashless),SPX Standard,Saldo ShopeePay,Digital,15238.0,0.0,0.0,9500.0,1,100,0,0,0,5310710069cad640cdbd
ORD_0006328,2025-02-20 06:33:00,2025-02-01,2025-02,2025,2,1,KOTA TANGERANG SELATAN,BANTEN,Reguler (Cashless),SPX Standard,COD (Bayar di Tempat),Digital,16600.0,0.0,0.0,9500.0,1,200,0,0,0,5fd14bf898798864a574
ORD_0006329,2025-02-20 06:58:00,2025-02-01,2025-02,2025,2,1,KOTA SURABAYA,JAWA TIMUR,J&T Express,,COD (Bayar di Tempat),Digital,81500.0,0.0,0.0,12600.0,2,1000,1,0,0,ad1efe5afdc915e64f15
ORD_0006330,2025-02-20 11:13:00,2025-02-01,2025-02,2025,2,1,KOTA JAKARTA UTARA,DKI JAKARTA,Instant (Versi Lama),SPX Instant (Versi Lama),Kartu Kredit/Debit,Digital,156000.0,0.0,0.0,48000.0,4,6000,0,0,0,6f525db75d092c1643fd
ORD_0006331,2025-02-20 11:57:00,2025-02-01,2025-02,2025,2,1,KOTA JAKARTA BARAT,DKI JAKARTA,Instant (Versi Lama),SPX Instant (Versi Lama),Online Payment,Digital,500636.0,150000.0,0.0,48000.0,100,20000,0,1,1,6834b3501b086f5fad23
ORD_0006332,2025-02-20 13:05:00,2025-02-01,2025-02,2025,2,1,KAB. PURWAKARTA,JAWA BARAT,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,63920.0,0.0,14000.0,14000.0,3,600,0,0,0,8c66a18bfb343010f1b6
ORD_0006333,2025-02-20 13:18:00,2025-02-01,2025-02,2025,2,1,KOTA JAKARTA SELATAN,DKI JAKARTA,Reguler (Cashless),SPX Standard,SPayLater,Digital,86992.0,0.0,0.0,10000.0,5,500,0,0,0,4f3b9e1f949861b8b0ad
ORD_0006334,2025-02-20 14:56:00,2025-02-01,2025-02,2025,2,1,KAB. TANGERANG,BANTEN,Reguler (Cashless),SPX Standard,Saldo ShopeePay,Digital,11500.0,0.0,0.0,9500.0,1,75,0,0,0,cc9b6834f66a5717a553
ORD_0006335,2025-02-20 15:24:00,2025-02-01,2025-02,2025,2,1,KOTA BATAM,KEPULAUAN RIAU,Hemat Kargo,SPX Hemat,Online Payment,Digital,55500.0,0.0,8500.0,33500.0,1,1000,0,0,0,a1a19adc3e04edab58ff
ORD_0006336,2025-02-20 16:43:00,2025-02-01,2025-02,2025,2,1,KOTA JAKARTA PUSAT,DKI JAKARTA,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,19720.0,0.0,0.0,9000.0,1,650,0,0,0,d4f2e30e138aa4e74aff
ORD_0006337,2025-02-20 17:32:00,2025-02-01,2025-02,2025,2,1,KOTA TANGERANG SELATAN,BANTEN,Hemat Kargo,SPX Hemat,Saldo ShopeePay,Digital,24682.0,0.0,0.0,8000.0,1,650,0,0,0,5fd14bf898798864a574
ORD_0006338,2025-02-20 18:05:00,2025-02-01,2025-02,2025,2,1,KAB. BOGOR,JAWA BARAT,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,26896.0,0.0,8000.0,8000.0,1,500,0,0,0,f6e4a822295e1ea262a0
ORD_0006339,2025-02-20 18:33:00,2025-02-01,2025-02,2025,2,1,KAB. KETAPANG,KALIMANTAN BARAT,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,47280.0,0.0,13500.0,33500.0,2,800,0,0,0,4167d5f2c8b72e72a108
ORD_0006340,2025-02-20 19:35:00,2025-02-01,2025-02,2025,2,1,KOTA SUKABUMI,JAWA BARAT,Hemat Kargo,SPX Hemat,Saldo ShopeePay,Digital,358150.0,0.0,0.0,30600.0,1,4000,0,0,0,ceee650251e122c97f3b
ORD_0006341,2025-02-20 21:40:00,2025-02-01,2025-02,2025,2,1,KOTA DEPOK,JAWA BARAT,Hemat Kargo,SPX Hemat,COD (Bayar di Tempat),Digital,12440.0,0.0,0.0,8000.0,1,400,0,0,0,1c4e1f950f7ee418f95f
ORD_0006342,2025-02-20 22:30:00,2025-02-01,2025-02,2025,2,1,KOTA JAKARTA BARAT,DKI JAKARTA,Instant (Versi Lama),SPX Instant (Versi Lama),Saldo ShopeePay,Digital,59000.0,0.0,3000.0,18000.0,1,4200,0,0,0,6834b3501b086f5fad23
ORD_0006343,2025-02-20 22:38:00,2025-02-01,2025-02,2025,2,1,KAB. TANGERANG,BANTEN,Reguler (Cashless),SPX Standard,Saldo ShopeePay,Digital,17762.0,0.0,0.0,9500.0,1,500,0,0,0,cc9b6834f66a5717a553
