"customer_id"|"kota"|"provinsi"|"recency_days"|"frequency"|"monetary"|"avg_order_value"|"total_items_purchased"|"first_order_date"|"last_order_date"|"r_score"|"f_score"|"m_score"|"rfm_total"|"segment"
"3b54262e23bc15613cb4"|"KAB. PESISIR BARAT"|"LAMPUNG"|39|5|"155816"|"31163"|11|"2024-06-30"|"2025-10-19"|2|2|1|5|"Need Attention"
"344d2c4ed24492e3378a"|"KAB. MOROWALI UTARA"|"SULAWESI TENGAH"|38|4|"278107"|"69527"|10|"2024-05-17"|"2025-10-20"|2|2|2|6|"Need Attention"
"31793f193bb2cc670f7b"|"KOTA SAMARINDA"|"KALIMANTAN TIMUR"|38|13|"1844758"|"141904"|49|"2023-12-02"|"2025-10-20"|2|3|4|9|"At Risk"
"907cc9580b84ab40bbe7"|"KAB. TANJUNG JABUNG TIMUR"|"JAMBI"|38|9|"548394"|"60933"|28|"2024-10-03"|"2025-10-20"|2|2|2|6|"Need Attention"
"9d725e6d4ba77b03f442"|"KAB. BARITO TIMUR"|"KALIMANTAN TENGAH"|37|1|"54500"|"54500"|3|"2025-10-21"|"2025-10-21"|2|1|1|4|"Hibernating"
"035bb7676021b5aaf194"|"KOTA BIMA"|"NUSA TENGGARA BARAT (NTB)"|37|3|"99600"|"33200"|3|"2025-09-02"|"2025-10-21"|2|1|1|4|"Hibernating"
"b692ef4b8e785b6232a0"|"KAB. BARITO KUALA"|"KALIMANTAN SELATAN"|37|4|"226060"|"56515"|4|"2024-10-16"|"2025-10-21"|2|2|2|6|"Need Attention"
"2a4dc2c3ecaa0ce0a66f"|"KAB. GROBOGAN"|"JAWA TENGAH"|37|19|"730182"|"38431"|35|"2024-05-06"|"2025-10-21"|2|3|3|8|"At Risk"
"e849bb531936f9ffb74a"|"KOTA TEGAL"|"JAWA TENGAH"|37|13|"416684"|"32053"|22|"2024-02-06"|"2025-10-21"|2|3|2|7|"Need Attention"
"482d1332578d77bf5a35"|"KAB. PADANG LAWAS"|"SUMATERA UTARA"|36|8|"356600"|"44575"|19|"2024-09-05"|"2025-10-22"|2|2|2|6|"Need Attention"
"b28d61228b0a7a091ccc"|"KAB. GIANYAR"|"BALI"|36|8|"880140"|"110018"|26|"2023-12-03"|"2025-10-22"|2|2|3|7|"Need Attention"
"0be77b98720dad41f099"|"KAB. BONE"|"SULAWESI SELATAN"|36|13|"963436"|"74110"|45|"2024-01-07"|"2025-10-22"|2|3|3|8|"At Risk"
"c9c6af0e08d545e5bb81"|"KAB. BATU BARA"|"SUMATERA UTARA"|36|3|"179164"|"59721"|12|"2025-01-15"|"2025-10-22"|2|1|1|4|"Hibernating"
"c2cdfb859a3fc4d77a70"|"KAB. PEKALONGAN"|"JAWA TENGAH"|35|29|"971799"|"33510"|57|"2024-08-04"|"2025-10-23"|2|4|3|9|"At Risk"
"870270ed72f2e7ac1049"|"KOTA BLITAR"|"JAWA TIMUR"|35|6|"249620"|"41603"|13|"2024-01-04"|"2025-10-23"|2|2|2|6|"Need Attention"
"25b7d6e8e53376c5a911"|"KAB. PATI"|"JAWA TENGAH"|35|28|"2108215"|"75293"|62|"2024-06-27"|"2025-10-23"|2|4|4|10|"At Risk"
"e7fa403aa971af3ed81c"|"KAB. KOTA WARINGIN BARAT"|"KALIMANTAN TENGAH"|35|4|"148149"|"37037"|5|"2024-10-08"|"2025-10-23"|2|2|1|5|"Need Attention"
"ff4d685d6f64ee6b8ac5"|"KAB. PONTIANAK"|"KALIMANTAN BARAT"|35|3|"109200"|"36400"|9|"2024-03-03"|"2025-10-23"|2|1|1|4|"Hibernating"
"d0a67dffeb1cd08042c3"|"KAB. GUNUNG KIDUL"|"DI YOGYAKARTA"|34|23|"1135790"|"49382"|52|"2024-03-10"|"2025-10-24"|2|3|3|8|"At Risk"
"4167d5f2c8b72e72a108"|"KAB. KETAPANG"|"KALIMANTAN BARAT"|34|26|"1654862"|"63649"|65|"2023-12-05"|"2025-10-24"|2|4|4|10|"At Risk"
"6c7b560d400563223357"|"KOTA PROBOLINGGO"|"JAWA TIMUR"|34|5|"552060"|"110412"|19|"2024-06-10"|"2025-10-24"|2|2|2|6|"Need Attention"
"703e64d78f18355ef196"|"KOTA KEDIRI"|"JAWA TIMUR"|34|18|"661977"|"36777"|31|"2024-07-15"|"2025-10-24"|2|3|3|8|"At Risk"
"3465f3ec48441e3a6d04"|"KOTA YOGYAKARTA"|"DI YOGYAKARTA"|34|15|"917409"|"61161"|21|"2024-03-12"|"2025-10-24"|2|3|3|8|"At Risk"
"1a1294040256ef747d6e"|"KOTA KENDARI"|"SULAWESI TENGGARA"|34|9|"2242340"|"249149"|14|"2024-09-28"|"2025-10-24"|2|2|4|8|"Need Attention"
"d6c6c158fcdcfb7c6255"|"KAB. LABUHAN BATU SELATAN"|"SUMATERA UTARA"|33|8|"394911"|"49364"|19|"2024-07-08"|"2025-10-25"|2|2|2|6|"Need Attention"
"ce589f2877cf15e8378f"|"KAB. PASAMAN"|"SUMATERA BARAT"|33|10|"621688"|"62169"|34|"2023-12-31"|"2025-10-25"|2|2|3|7|"Need Attention"
"59256f6b818a428c30b4"|"KAB. TORAJA UTARA"|"SULAWESI SELATAN"|33|1|"14500"|"14500"|1|"2025-10-25"|"2025-10-25"|2|1|1|4|"Hibernating"
"ec198b14849da816fbd2"|"KOTA PASURUAN"|"JAWA TIMUR"|32|9|"172900"|"19211"|9|"2024-02-22"|"2025-10-26"|2|2|1|5|"Need Attention"
"ebf0ebc5c925d76d5fb2"|"KAB. SAMOSIR"|"SUMATERA UTARA"|32|1|"33000"|"33000"|2|"2025-10-26"|"2025-10-26"|2|1|1|4|"Hibernating"
"0131b738bf0e640909cf"|"KAB. KEDIRI"|"JAWA TIMUR"|32|42|"2267154"|"53980"|67|"2023-12-05"|"2025-10-26"|2|4|4|10|"At Risk"
"4f06b68ea9bbca544a65"|"KOTA METRO"|"LAMPUNG"|31|9|"374656"|"41628"|20|"2024-07-01"|"2025-10-27"|2|2|2|6|"Need Attention"
"58f02f536f245d725672"|"KOTA LHOKSEUMAWE"|"NANGGROE ACEH DARUSSALAM (NAD)"|31|8|"327728"|"40966"|11|"2024-02-25"|"2025-10-27"|2|2|2|6|"Need Attention"
"b074fa3f5fe8192b0fa3"|"KAB. KEPULAUAN ANAMBAS"|"KEPULAUAN RIAU"|31|5|"350536"|"70107"|15|"2024-05-16"|"2025-10-27"|2|2|2|6|"Need Attention"
"de3adfd98968b054de29"|"KAB. TUBAN"|"JAWA TIMUR"|31|28|"958723"|"34240"|54|"2024-01-10"|"2025-10-27"|2|4|3|9|"At Risk"
"9aee49d44e62cf52c43b"|"KAB. KUBU RAYA"|"KALIMANTAN BARAT"|30|30|"2333376"|"77779"|68|"2023-12-11"|"2025-10-28"|2|4|4|10|"At Risk"
"031b46dc29a872d34926"|"KAB. KAPUAS"|"KALIMANTAN TENGAH"|30|4|"203436"|"50859"|6|"2024-10-10"|"2025-10-28"|2|2|2|6|"Need Attention"
"584374fab277fc4b3dfa"|"KAB. SIAK"|"RIAU"|29|7|"407523"|"58218"|23|"2024-02-02"|"2025-10-29"|2|2|2|6|"Need Attention"
"0448616aaec0f43c6374"|"KOTA MALANG"|"JAWA TIMUR"|29|48|"5944148"|"123836"|125|"2024-01-18"|"2025-10-29"|2|4|4|10|"At Risk"
"a64087a65d83a36eb928"|"KAB. SERDANG BEDAGAI"|"SUMATERA UTARA"|29|6|"171944"|"28657"|8|"2024-03-12"|"2025-10-29"|2|2|1|5|"Need Attention"
"ceb74019f3b366dfb229"|"KAB. INDRAGIRI HULU"|"RIAU"|29|9|"427780"|"47531"|18|"2024-07-10"|"2025-10-29"|2|2|2|6|"Need Attention"
"599e00f3b046da93c6af"|"KAB. OGAN KOMERING ILIR"|"SUMATERA SELATAN"|28|26|"1091838"|"41994"|47|"2023-12-01"|"2025-10-30"|2|4|3|9|"At Risk"
"3f9824ad2a08c176ae83"|"KAB. AGAM"|"SUMATERA BARAT"|28|5|"125697"|"25139"|10|"2024-09-17"|"2025-10-30"|2|2|1|5|"Need Attention"
"4a91e3521e1510da1c98"|"KAB. MERANGIN"|"JAMBI"|28|31|"1943072"|"62680"|80|"2023-12-29"|"2025-10-30"|2|4|4|10|"At Risk"
"554b68828a057698cfbd"|"KAB. ASAHAN"|"SUMATERA UTARA"|28|11|"866392"|"78763"|30|"2024-02-14"|"2025-10-30"|2|3|3|8|"At Risk"
"4c3893c605af6c050388"|"KAB. MAROS"|"SULAWESI SELATAN"|28|4|"105820"|"26455"|5|"2024-07-16"|"2025-10-30"|2|2|1|5|"Need Attention"
"2cf8e037f9fe8b006b38"|"KAB. MAMUJU UTARA"|"SULAWESI BARAT"|27|5|"374619"|"74924"|19|"2024-02-02"|"2025-10-31"|2|2|2|6|"Need Attention"
"d173bde94c44ce76706b"|"KAB. BATANG HARI"|"JAMBI"|27|13|"532868"|"40990"|23|"2024-01-16"|"2025-10-31"|2|3|2|7|"Need Attention"
"cf7b036f0b6c2add3381"|"KOTA BATU"|"JAWA TIMUR"|27|8|"342724"|"42841"|13|"2024-01-12"|"2025-10-31"|2|2|2|6|"Need Attention"
"1dc63fa78a5c4660e72a"|"KAB. BANYUWANGI"|"JAWA TIMUR"|26|47|"2777121"|"59088"|100|"2024-01-21"|"2025-11-01"|2|4|4|10|"At Risk"
"961f8a1a8e75a97989dd"|"KAB. JEMBER"|"JAWA TIMUR"|26|53|"2206714"|"41636"|104|"2024-08-09"|"2025-11-01"|2|4|4|10|"At Risk"
"8ce85b34a4639dec3f78"|"KAB. WAJO"|"SULAWESI SELATAN"|26|35|"2453593"|"70103"|249|"2024-06-25"|"2025-11-01"|2|4|4|10|"At Risk"
"a5d10323d878d92dc3d9"|"KAB. BANYUASIN"|"SUMATERA SELATAN"|26|15|"891274"|"59418"|22|"2024-01-07"|"2025-11-01"|2|3|3|8|"At Risk"
"69e6b0a7fcc66b4dfc3a"|"KAB. DHARMASRAYA"|"SUMATERA BARAT"|25|14|"1070865"|"76490"|77|"2024-01-11"|"2025-11-02"|2|3|3|8|"At Risk"
"17e2d9a11439729f3051"|"KAB. NGANJUK"|"JAWA TIMUR"|25|24|"1472294"|"61346"|60|"2024-07-22"|"2025-11-02"|2|3|3|8|"At Risk"
"8efae3571b6c465b5a5b"|"KOTA PONTIANAK"|"KALIMANTAN BARAT"|25|22|"1774275"|"80649"|94|"2023-12-06"|"2025-11-02"|2|3|4|9|"At Risk"
"5a5b4145e1216dcc0b70"|"KAB. BIREUEN"|"NANGGROE ACEH DARUSSALAM (NAD)"|24|3|"86676"|"28892"|6|"2025-04-20"|"2025-11-03"|2|1|1|4|"Hibernating"
"43b86757d4329b703b85"|"KAB. HUMBANG HASUNDUTAN"|"SUMATERA UTARA"|24|3|"93818"|"31273"|4|"2025-02-01"|"2025-11-03"|2|1|1|4|"Hibernating"
"0bcdfb55e659fee7123b"|"KOTA PANGKAL PINANG"|"BANGKA BELITUNG"|24|35|"2219091"|"63403"|90|"2023-12-18"|"2025-11-03"|2|4|4|10|"At Risk"
"7dc2db9c15f5c6186b43"|"KAB. LAHAT"|"SUMATERA SELATAN"|24|15|"1008172"|"67211"|39|"2024-04-18"|"2025-11-03"|2|3|3|8|"At Risk"
"32b9b3a97116bcf93466"|"KAB. WAY KANAN"|"LAMPUNG"|24|11|"750742"|"68249"|18|"2024-08-20"|"2025-11-03"|3|3|3|9|"Loyal Customers"
"ea15df6f4da54c3b7477"|"KAB. GRESIK"|"JAWA TIMUR"|24|54|"21772566"|"403196"|283|"2024-02-14"|"2025-11-03"|3|4|4|11|"Loyal Customers"
"f0f172a3b2c0f6561ca8"|"KAB. OGAN KOMERING ULU"|"SUMATERA SELATAN"|23|20|"986712"|"49336"|48|"2024-02-22"|"2025-11-04"|3|3|3|9|"Loyal Customers"
"8bf19bd9e0733e00991f"|"KOTA BONTANG"|"KALIMANTAN TIMUR"|23|6|"476517"|"79420"|20|"2024-05-27"|"2025-11-04"|3|2|2|7|"Potential Loyalists"
"2eba7fe95ae82c558e00"|"KAB. MOJOKERTO"|"JAWA TIMUR"|23|29|"788049"|"27174"|37|"2023-12-25"|"2025-11-04"|3|4|3|10|"Loyal Customers"
"ade325f2338a4b83eb6a"|"KOTA MATARAM"|"NUSA TENGGARA BARAT (NTB)"|23|14|"6660436"|"475745"|38|"2024-02-28"|"2025-11-04"|3|3|4|10|"Loyal Customers"
"618646067ed652514102"|"KAB. TANAH BUMBU"|"KALIMANTAN SELATAN"|23|10|"620695"|"62070"|21|"2024-08-05"|"2025-11-04"|3|2|3|8|"Potential Loyalists"
"e449eaec5785429ca5db"|"KAB. LABUHAN BATU UTARA"|"SUMATERA UTARA"|23|2|"54820"|"27410"|2|"2025-03-03"|"2025-11-04"|3|1|1|5|"Promising"
"ffa8f77c86ccecd11ae9"|"KAB. ACEH BARAT"|"NANGGROE ACEH DARUSSALAM (NAD)"|23|5|"281081"|"56216"|7|"2024-04-18"|"2025-11-04"|3|2|2|7|"Potential Loyalists"
"e3b91ef7390784103cf5"|"KOTA PALOPO"|"SULAWESI SELATAN"|22|6|"479596"|"79933"|10|"2023-12-08"|"2025-11-05"|3|2|2|7|"Potential Loyalists"
"05281047387f87457edc"|"KAB. PADANG PARIAMAN"|"SUMATERA BARAT"|22|6|"239077"|"39846"|10|"2024-03-08"|"2025-11-05"|3|2|2|7|"Potential Loyalists"
"a1a19adc3e04edab58ff"|"KOTA BATAM"|"KEPULAUAN RIAU"|22|19|"1079025"|"56791"|42|"2024-04-18"|"2025-11-05"|3|3|3|9|"Loyal Customers"
"302427269ea9dd2058e3"|"KAB. TANAH DATAR"|"SUMATERA BARAT"|21|7|"339739"|"48534"|10|"2024-08-08"|"2025-11-06"|3|2|2|7|"Potential Loyalists"
"92781fc442407c7cb6f6"|"KAB. WONOSOBO"|"JAWA TENGAH"|21|17|"701533"|"41267"|36|"2023-12-11"|"2025-11-06"|3|3|3|9|"Loyal Customers"
"c1e15ccfe87f79be2028"|"KAB. SRAGEN"|"JAWA TENGAH"|20|21|"1494699"|"71176"|81|"2023-12-12"|"2025-11-07"|3|3|4|10|"Loyal Customers"
"0d620fa1433068f806b9"|"KOTA PEKANBARU"|"RIAU"|20|71|"3805571"|"53600"|184|"2023-12-24"|"2025-11-07"|3|4|4|11|"Loyal Customers"
"21428777fa7c83bb107c"|"KAB. BANGKA SELATAN"|"BANGKA BELITUNG"|20|7|"339480"|"48497"|18|"2023-12-22"|"2025-11-07"|3|2|2|7|"Potential Loyalists"
"d8fd3d1b0d2a7dfc7f5d"|"KAB. HULU SUNGAI UTARA"|"KALIMANTAN SELATAN"|20|2|"138940"|"69470"|6|"2024-04-19"|"2025-11-07"|3|1|1|5|"Promising"
"3e4cdb53c908649693df"|"KAB. BULUKUMBA"|"SULAWESI SELATAN"|20|10|"552967"|"55297"|18|"2023-12-04"|"2025-11-07"|3|3|2|8|"Potential Loyalists"
"9467feb982f8d31ab668"|"KAB. DAIRI"|"SUMATERA UTARA"|20|3|"89000"|"29667"|4|"2025-08-16"|"2025-11-07"|3|1|1|5|"Promising"
"96057dc40016628e0ece"|"KAB. MUKO MUKO"|"BENGKULU"|19|9|"634324"|"70480"|24|"2024-03-13"|"2025-11-08"|3|2|3|8|"Potential Loyalists"
"12defb217bdf794ea575"|"KAB. LANDAK"|"KALIMANTAN BARAT"|19|3|"107988"|"35996"|4|"2024-07-07"|"2025-11-08"|3|1|1|5|"Promising"
"8074bc4ad6dc7125329b"|"KAB. LAMPUNG SELATAN"|"LAMPUNG"|19|26|"1901339"|"73128"|116|"2024-02-26"|"2025-11-08"|3|4|4|11|"Loyal Customers"
"1cb2a0ab64df265373e4"|"KAB. KOTA WARINGIN TIMUR"|"KALIMANTAN TENGAH"|19|15|"1014570"|"67638"|66|"2024-04-17"|"2025-11-08"|3|3|3|9|"Loyal Customers"
"b10b780ef6f6b81e0a51"|"KAB. CIANJUR"|"JAWA BARAT"|19|94|"2535064"|"26969"|149|"2023-12-06"|"2025-11-08"|3|4|4|11|"Loyal Customers"
"071614ce65f7f3f0d172"|"KAB. TABALONG"|"KALIMANTAN SELATAN"|19|6|"549600"|"91600"|8|"2024-10-12"|"2025-11-08"|3|2|2|7|"Potential Loyalists"
"1c154a589e9342b16827"|"KAB. MUARO JAMBI"|"JAMBI"|19|13|"587856"|"45220"|28|"2024-03-02"|"2025-11-08"|3|3|2|8|"Potential Loyalists"
"9cf7d69d97fd17d5fbe9"|"KAB. GORONTALO"|"GORONTALO"|19|13|"685706"|"52747"|19|"2024-10-10"|"2025-11-08"|3|3|3|9|"Loyal Customers"
"3b0e6b59a70d980a0d38"|"KOTA PARIAMAN"|"SUMATERA BARAT"|19|3|"153885"|"51295"|11|"2024-06-06"|"2025-11-08"|3|1|1|5|"Promising"
"6c0373a969d92689e364"|"KAB. BOALEMO"|"GORONTALO"|18|1|"17500"|"17500"|1|"2025-11-09"|"2025-11-09"|3|1|1|5|"Promising"
"341630eabd93dee5c802"|"KOTA LUBUK LINGGAU"|"SUMATERA SELATAN"|18|11|"816763"|"74251"|29|"2024-10-25"|"2025-11-09"|3|3|3|9|"Loyal Customers"
"72b393ec7f68f2c1dc1a"|"KAB. MUARA ENIM"|"SUMATERA SELATAN"|18|20|"1309105"|"65455"|36|"2024-06-11"|"2025-11-09"|3|3|3|9|"Loyal Customers"
"9fbe8c1f8a7ee219fbd2"|"KAB. EMPAT LAWANG"|"SUMATERA SELATAN"|18|2|"57000"|"28500"|2|"2024-02-05"|"2025-11-09"|3|1|1|5|"Promising"
"4b55c264554e620a6a28"|"KAB. JOMBANG"|"JAWA TIMUR"|17|21|"790861"|"37660"|39|"2024-03-25"|"2025-11-10"|3|3|3|9|"Loyal Customers"
"3aa59ee85b25b67d0c42"|"KAB. BERAU"|"KALIMANTAN TIMUR"|17|8|"693764"|"86721"|22|"2023-12-03"|"2025-11-10"|3|2|3|8|"Potential Loyalists"
"df563eb199e6b8b54e60"|"KOTA TARAKAN"|"KALIMANTAN UTARA"|17|4|"657458"|"164365"|8|"2024-05-04"|"2025-11-10"|3|2|3|8|"Potential Loyalists"
"d1f070fe4b84e4c38636"|"KAB. SUMBAWA"|"NUSA TENGGARA BARAT (NTB)"|17|4|"216820"|"54205"|16|"2024-10-27"|"2025-11-10"|3|2|2|7|"Potential Loyalists"
"4113a685c124bc2f7582"|"KOTA GORONTALO"|"GORONTALO"|17|12|"485635"|"40470"|22|"2024-05-01"|"2025-11-10"|3|3|2|8|"Potential Loyalists"
"18fa47f0db01b9a21544"|"KOTA TEBING TINGGI"|"SUMATERA UTARA"|17|3|"212665"|"70888"|4|"2025-09-18"|"2025-11-10"|3|2|2|7|"Potential Loyalists"
"85aeb18239e5126342a4"|"KAB. TAPANULI SELATAN"|"SUMATERA UTARA"|17|6|"186843"|"31141"|9|"2024-07-11"|"2025-11-10"|3|2|1|6|"Promising"
"b763b6b107c215df2d62"|"KAB. ACEH TAMIANG"|"NANGGROE ACEH DARUSSALAM (NAD)"|17|2|"95000"|"47500"|6|"2025-09-27"|"2025-11-10"|3|1|1|5|"Promising"
"3d72d911d52ac1e23d97"|"KAB. BANGKALAN"|"JAWA TIMUR"|17|43|"5590614"|"130014"|303|"2024-04-17"|"2025-11-10"|3|4|4|11|"Loyal Customers"
"b6754e256f624dd936d1"|"KAB. SUMENEP"|"JAWA TIMUR"|16|24|"1202739"|"50114"|51|"2024-08-17"|"2025-11-11"|3|3|3|9|"Loyal Customers"
"dff6e9e3cfcb5144f269"|"KOTA MANADO"|"SULAWESI UTARA"|16|12|"1602996"|"133583"|46|"2024-05-25"|"2025-11-11"|3|3|4|10|"Loyal Customers"
"2906e738ff5c19a6bfd7"|"KOTA DUMAI"|"RIAU"|16|14|"913491"|"65249"|45|"2023-12-12"|"2025-11-11"|3|3|3|9|"Loyal Customers"
"407c2b23ab56db74d40f"|"KAB. PESISIR SELATAN"|"SUMATERA BARAT"|16|15|"583804"|"38920"|29|"2023-12-05"|"2025-11-11"|3|3|2|8|"Potential Loyalists"
"aa5da31d48b524725dda"|"KAB. ACEH TENGAH"|"NANGGROE ACEH DARUSSALAM (NAD)"|16|8|"377028"|"47129"|20|"2023-12-18"|"2025-11-11"|3|2|2|7|"Potential Loyalists"
"328de68cae2cb4d6bad8"|"KAB. JEPARA"|"JAWA TENGAH"|16|40|"4419011"|"110475"|67|"2024-02-27"|"2025-11-11"|3|4|4|11|"Loyal Customers"
"82bca636e0d5a8855765"|"KAB. LINGGA"|"KEPULAUAN RIAU"|16|7|"470994"|"67285"|28|"2024-05-08"|"2025-11-11"|3|2|2|7|"Potential Loyalists"
"1785ba470c08815767a1"|"KAB. BENGKALIS"|"RIAU"|16|18|"862190"|"47899"|45|"2024-07-28"|"2025-11-11"|3|3|3|9|"Loyal Customers"
"dfdba8ddcb530349180f"|"KAB. OGAN KOMERING ULU TIMUR"|"SUMATERA SELATAN"|16|19|"839640"|"44192"|30|"2024-03-28"|"2025-11-11"|3|3|3|9|"Loyal Customers"
"c2f31825a497041190cc"|"KAB. NATUNA"|"KEPULAUAN RIAU"|16|4|"349870"|"87468"|20|"2024-07-22"|"2025-11-11"|3|2|2|7|"Potential Loyalists"
"0f953402e91080a94455"|"KAB. KUDUS"|"JAWA TENGAH"|16|26|"933839"|"35917"|51|"2024-02-02"|"2025-11-11"|3|4|3|10|"Loyal Customers"
"696ddc2c9e6fed21c72d"|"KAB. SIJUNJUNG (SAWAH LUNTO SIJUNJUNG)"|"SUMATERA BARAT"|15|5|"125487"|"25097"|6|"2024-07-25"|"2025-11-12"|3|2|1|6|"Promising"
"6486d47335462c347886"|"KAB. LAMPUNG UTARA"|"LAMPUNG"|15|18|"1008992"|"56055"|33|"2024-03-23"|"2025-11-12"|3|3|3|9|"Loyal Customers"
"2f4707383680dce9d623"|"KAB. MANDAILING NATAL"|"SUMATERA UTARA"|15|16|"1289699"|"80606"|61|"2023-12-25"|"2025-11-12"|3|3|3|9|"Loyal Customers"
"595d89f5a6b716d16081"|"KAB. KEPULAUAN SERIBU"|"DKI JAKARTA"|15|2|"28900"|"14450"|3|"2024-09-27"|"2025-11-12"|3|1|1|5|"Promising"
"f2edf24d4d98ffdc7a8d"|"KAB. ACEH TIMUR"|"NANGGROE ACEH DARUSSALAM (NAD)"|14|4|"120027"|"30007"|5|"2025-01-05"|"2025-11-13"|3|2|1|6|"Promising"
"aa5137c451090c8396b9"|"KAB. MURUNG RAYA"|"KALIMANTAN TENGAH"|14|4|"315958"|"78990"|15|"2023-12-09"|"2025-11-13"|3|2|2|7|"Potential Loyalists"
"ef1f92318b77b3247e6b"|"KAB. MOROWALI"|"SULAWESI TENGAH"|13|13|"1096918"|"84378"|30|"2024-07-09"|"2025-11-14"|3|3|3|9|"Loyal Customers"
"96838f55d508317bbdf7"|"KAB. TANGGAMUS"|"LAMPUNG"|13|9|"685669"|"76185"|13|"2024-07-23"|"2025-11-14"|3|2|3|8|"Potential Loyalists"
"ec48dd5a532907bdf198"|"KAB. BULELENG"|"BALI"|13|12|"900305"|"75025"|25|"2023-12-19"|"2025-11-14"|3|3|3|9|"Loyal Customers"
"6d72208c5ec4a8621e94"|"KAB. BANJAR"|"KALIMANTAN SELATAN"|13|11|"1034112"|"94010"|32|"2024-06-06"|"2025-11-14"|3|3|3|9|"Loyal Customers"
"5ecc0256077842012c36"|"KAB. ACEH UTARA"|"NANGGROE ACEH DARUSSALAM (NAD)"|13|8|"326915"|"40864"|18|"2024-08-28"|"2025-11-14"|3|2|2|7|"Potential Loyalists"
"fdd4327a0138543b5ae8"|"KOTA MADIUN"|"JAWA TIMUR"|13|8|"319476"|"39935"|17|"2024-08-03"|"2025-11-14"|3|2|2|7|"Potential Loyalists"
"0b680941e99cd21e3a67"|"KAB. TANJUNG JABUNG BARAT"|"JAMBI"|13|19|"755477"|"39762"|42|"2024-06-25"|"2025-11-14"|3|3|3|9|"Loyal Customers"
"e46cc4e480bf8cadd9e2"|"KAB. TULANG BAWANG"|"LAMPUNG"|12|17|"1149623"|"67625"|43|"2024-01-25"|"2025-11-15"|3|3|3|9|"Loyal Customers"
"aa13cd8ace82ba1452bd"|"KAB. HULU SUNGAI TENGAH"|"KALIMANTAN SELATAN"|12|8|"513676"|"64210"|19|"2024-06-25"|"2025-11-15"|3|2|2|7|"Potential Loyalists"
"4b3874a623f2684e62ed"|"KAB. LAMPUNG BARAT"|"LAMPUNG"|12|11|"427301"|"38846"|20|"2024-02-15"|"2025-11-15"|3|3|2|8|"Potential Loyalists"
"fae81a7b2ede43458777"|"KAB. SLEMAN"|"DI YOGYAKARTA"|12|91|"4087412"|"44917"|254|"2024-01-02"|"2025-11-15"|3|4|4|11|"Loyal Customers"
"3a664042f57ca97503b4"|"KOTA SURAKARTA (SOLO)"|"JAWA TENGAH"|12|29|"1048884"|"36168"|59|"2024-01-17"|"2025-11-15"|3|4|3|10|"Loyal Customers"
"4427a90a2f3d9545bcc0"|"KOTA BALIKPAPAN"|"KALIMANTAN TIMUR"|12|25|"2787168"|"111487"|49|"2024-01-03"|"2025-11-15"|3|4|4|11|"Loyal Customers"
"9ea8b2a2d7606f1393fc"|"KAB. BOJONEGORO"|"JAWA TIMUR"|12|23|"1289771"|"56077"|55|"2023-12-04"|"2025-11-15"|3|3|3|9|"Loyal Customers"
"675afb311ef9e8869a9d"|"KAB. LEBAK"|"BANTEN"|12|85|"3556207"|"41838"|158|"2023-12-03"|"2025-11-15"|3|4|4|11|"Loyal Customers"
"3bc89e9aa909e1c5f0fb"|"KAB. KULON PROGO"|"DI YOGYAKARTA"|12|15|"489859"|"32657"|35|"2024-07-27"|"2025-11-15"|3|3|2|8|"Potential Loyalists"
"8f6fbe344d0d1368712b"|"KAB. TAPIN"|"KALIMANTAN SELATAN"|11|3|"168160"|"56053"|9|"2024-10-11"|"2025-11-16"|3|1|1|5|"Promising"
"9429c699368fafe66bac"|"KAB. KARANGANYAR"|"JAWA TENGAH"|11|13|"1431234"|"110095"|33|"2024-01-29"|"2025-11-16"|3|3|3|9|"Loyal Customers"
"ec32db6c0958ba9113c6"|"KOTA SALATIGA"|"JAWA TENGAH"|11|18|"1238112"|"68784"|32|"2024-05-13"|"2025-11-16"|3|3|3|9|"Loyal Customers"
"42452ad9ff6e22476a73"|"KAB. INDRAGIRI HILIR"|"RIAU"|11|31|"1841073"|"59389"|98|"2023-12-14"|"2025-11-16"|3|4|4|11|"Loyal Customers"
"8cd0cdeb3eda40fecec5"|"KAB. LAMPUNG TIMUR"|"LAMPUNG"|11|47|"2249486"|"47861"|119|"2024-02-19"|"2025-11-16"|3|4|4|11|"Loyal Customers"
"0b9f6861c00c38c26b78"|"KAB. BATANG"|"JAWA TENGAH"|11|26|"1516656"|"58333"|42|"2023-12-02"|"2025-11-16"|3|4|4|11|"Loyal Customers"
"d68dc7ba27aa1f727d1c"|"KAB. BOYOLALI"|"JAWA TENGAH"|11|21|"1840044"|"87621"|34|"2024-06-25"|"2025-11-16"|3|3|4|10|"Loyal Customers"
"807612f8937d31d298a6"|"KOTA BENGKULU"|"BENGKULU"|11|45|"2036080"|"45246"|96|"2024-01-01"|"2025-11-16"|3|4|4|11|"Loyal Customers"
"f72d2484f446c1bc03fd"|"KAB. KUANTAN SINGINGI"|"RIAU"|11|14|"865330"|"61809"|38|"2024-03-03"|"2025-11-16"|3|3|3|9|"Loyal Customers"
"57c4398b335a86d9fe4e"|"KOTA BANDA ACEH"|"NANGGROE ACEH DARUSSALAM (NAD)"|10|31|"1772159"|"57166"|102|"2023-12-12"|"2025-11-17"|3|4|4|11|"Loyal Customers"
